year,month,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM
2015,4,65,80,2,77,900,2,5.2,1007.4,3.5,0,NE,0.7
2015,4,72,93,2,89,1000,2,4.5,1007.6,3.2,0,SE,0.5
2015,4,86,152,2,100,1200,3,8.3,1007.7,2.3,0,NNW,0.9
2015,4,87,87,5,98,1000,15,11.2,1007.4,1.4,0,NNE,1.1
2015,4,70,100,7,88,1000,34,13.8,1006.8,0.1,0,NNE,1.4
2015,4,60,61,8,80,1100,50,17.3,1006.2,0.9,0,N,1
2015,4,47,47,8,70,1000,69,20.1,1005.2,-3.6,0,NW,1.5
2015,4,49,87,8,70,1000,81,22.3,1003.9,-4,0,WSW,2.4
2015,4,70,142,8,80,1000,93,24,1002.8,-3.4,0,SW,2.4
2015,4,52,59,6,45,700,135,24.8,1001.3,-3.6,0,WSW,2.8
2015,4,45,75,5,32,700,155,25.3,1000,-2.3,0,SW,3.3
2015,4,52,99,8,33,700,153,25.5,999.2,-0.6,0,SW,4.1
2015,4,49,106,7,32,700,148,24.9,998.9,1.1,0,SW,4.8
2015,4,58,127,7,48,800,125,23.7,998.5,0.1,0,SW,4.8
2015,4,45,86,6,50,800,112,22.4,998.7,0.2,0,SW,2.9
2015,4,45,110,6,61,800,81,21.3,998.9,-0.7,0,SW,3
2015,4,57,124,9,66,800,78,21.2,999,0.4,0,SW,4
2015,4,55,107,10,64,800,71,20.3,998.8,0.1,0,SW,2.2
2015,4,63,126,11,78,900,45,18.5,998.3,1,0,W,1.8
2015,4,64,125,11,77,900,34,15.4,998.2,3.5,0,ESE,0.5
2015,4,64,119,10,88,900,16,13.3,997.8,4.2,0,ESE,0.8
2015,4,72,120,8,93,1000,3,12,997.1,4.2,0,NE,0.6
2015,4,76,117,7,95,1000,2,10.8,996.7,4.5,0,NW,0.5
2015,4,81,145,5,90,1200,2,10,996,5.2,0,ESE,0.4
2015,4,80,134,4,83,1300,2,9.6,995.8,5.4,0,E,1
2015,4,82,150,4,89,1600,2,9.3,996.2,4.9,0,ENE,1.2
2015,4,86,213,6,99,1500,2,10.9,996.5,5.4,0,ENE,0.8
2015,4,95,149,18,120,1500,4,13.8,996.3,4.9,0,ESE,0.9
2015,4,108,200,23,129,1500,12,16.4,995.7,4.7,0,SSW,0.6
2015,4,117,232,22,154,1800,10,18.1,995.7,5,0,NE,1
2015,4,132,245,23,172,1900,12,19.3,995.2,5,0,E,1.3
2015,4,142,233,24,179,1900,15,20.8,994.1,4.8,0,SE,1.4
2015,4,145,234,26,143,1600,47,21.9,993,4.9,0,S,2
2015,4,144,227,33,88,1400,109,23.2,992.2,5.6,0,S,1.3
2015,4,148,195,32,68,1300,134,23.3,991,5.7,0,SSW,2.1
2015,4,143,199,32,71,1300,134,23.9,990.3,6.2,0,SSE,1.5
2015,4,132,191,28,64,1300,136,24.7,990.3,6,0,SSE,1.5
2015,4,131,216,27,78,1300,118,23.5,993.6,2.9,0,NNW,4.8
2015,4,292,NA,2,32,600,86,20.6,996,0.4,0,NNW,6
2015,4,206,NA,2,12,400,104,18.8,998.5,-0.1,0,N,5.8
2015,4,88,422,2,11,400,99,18.9,1000.1,-2.1,0,NNW,2.9
2015,4,121,458,2,12,400,90,17.8,1000.9,-3.1,0,NW,3.4
2015,4,102,437,2,11,400,91,17.6,1001.6,-7,0,N,4
2015,4,105,492,2,6,400,104,16.6,1003.2,-9.4,0,NNW,3.6
2015,4,105,429,2,5,400,106,16.1,1004.5,-15.6,0,N,3.3
2015,4,71,353,2,3,400,108,14.9,1006.2,-16.5,0,NNW,4.4
2015,4,43,281,2,4,100,106,14.1,1006.9,-16,0,NNW,4.4
2015,4,187,187,2,4,100,104,13.3,1007.4,-15.6,0,NW,2.5
2015,4,63,90,2,2,100,102,12.9,1007.8,-14.9,0,NW,3.9
2015,4,16,56,2,2,100,102,12.3,1009.3,-14.5,0,NW,4.5
2015,4,9,54,2,9,200,93,12.7,1010.2,-14.2,0,NW,4.2
2015,4,8,35,2,9,200,91,13.4,1010.5,-14.5,0,NW,5.5
2015,4,7,34,2,7,200,94,14,1010.4,-14.1,0,NW,6.8
2015,4,NA,NA,NA,NA,NA,NA,15.3,1010.4,-14,0,NW,5
2015,4,NA,NA,NA,NA,NA,NA,16.4,1010.1,-12.1,0,NW,4.1
2015,4,NA,NA,NA,NA,NA,NA,17.1,1009.5,-13.7,0,NW,5.6
2015,4,NA,NA,2,6,200,107,18.7,1008,-14.9,0,W,6
2015,4,NA,NA,2,6,200,111,20.2,1007.4,-12.4,0,WNW,5.4
2015,4,NA,NA,2,9,300,109,20.8,1006,-13.3,0,WNW,5.4
2015,4,NA,NA,2,10,200,109,20.9,1005,-13.2,0,WNW,4.8
2015,4,NA,NA,2,17,400,108,19.7,1004.9,-11.6,0,SW,5.5
2015,4,NA,202,3,24,400,103,18.5,1004.5,-9.5,0,SW,5.2
2015,4,15,167,5,25,500,102,17.9,1004.7,-8.3,0,SW,6.3
2015,4,27,180,5,31,500,92,17.4,1005.3,-6.5,0,SW,4.8
2015,4,34,171,7,40,500,76,17,1006,-6.2,0,WSW,6.6
2015,4,34,160,13,45,600,66,16.5,1006.2,-5.3,0,WSW,7.6
2015,4,45,171,15,51,700,52,15.9,1006.3,-5.2,0,WSW,5.7
2015,4,45,175,13,58,700,38,15.3,1006.2,-4.6,0,WSW,4.9
2015,4,48,180,14,55,600,41,15.1,1005.6,-5.4,0,WSW,5.2
2015,4,38,168,14,43,600,54,14.3,1005.3,-5.5,0,WSW,3.2
2015,4,38,158,13,49,600,44,14,1004.6,-5.2,0,WSW,3.5
2015,4,42,155,12,46,600,40,12.9,1004.7,-4.7,0,W,2.2
2015,4,35,129,11,49,600,31,11.3,1004.5,-3.6,0,WSW,1.5
2015,4,36,128,7,61,700,11,9.1,1005,-2.2,0,WSW,0.6
2015,4,42,173,8,66,900,9,10.9,1005.1,0,0,ENE,0.9
2015,4,54,173,19,76,900,15,14,1005.4,-1.2,0,E,1.5
2015,4,57,187,17,78,1000,20,15.4,1006,-0.4,0,NE,1.4
2015,4,61,187,13,88,1100,22,17.3,1006.1,-0.9,0,NW,0.9
2015,4,66,192,15,93,1200,28,19,1005.6,-2.1,0,SSE,1.6
2015,4,70,193,21,91,1000,46,20.4,1004.5,-1.4,0,SSW,2.6
2015,4,70,184,23,60,400,88,22,1003.8,-2,0,SW,3.8
2015,4,72,180,24,42,300,105,23.8,1003.1,-1.2,0,WSW,5.1
2015,4,72,164,24,35,400,121,25,1002.3,-3.5,0,SW,4
2015,4,68,166,25,35,300,135,25.2,1002,-3.3,0,SW,4.4
2015,4,78,186,25,42,400,122,24.3,1002.1,-2.3,0,SW,4
2015,4,74,181,20,46,400,119,23.6,1002.1,-4.6,0,SW,3.9
2015,4,82,196,26,54,500,113,22.3,1003.2,0.1,0,SW,2.8
2015,4,114,251,44,78,800,78,21,1003.9,3.2,0,SSW,1.4
2015,4,114,270,40,86,1000,67,19.3,1004.9,4.2,0,SSE,0.9
2015,4,102,239,29,79,800,64,18.5,1005.2,5.3,0,SE,1
2015,4,102,244,26,87,800,46,17.5,1005.4,5.1,0,SE,0.7
2015,4,104,229,20,103,900,18,16.7,1005.6,5.3,0,ESE,0.8
2015,4,122,238,19,128,1100,2,16,1005.7,5.9,0,E,0.7
2015,4,109,232,18,115,700,9,17.3,1005.7,4.6,0,SE,1.2
2015,4,103,230,16,110,1000,4,16.4,1005.7,5,0,ENE,0.6
2015,4,107,230,14,106,1000,2,14.8,1005.5,6.4,0,NW,0
2015,4,108,216,11,97,1100,2,13.7,1005.8,7,0,E,0.7
2015,4,108,228,10,98,1200,2,14.1,1006.2,6.7,0,NE,0.9
2015,4,115,253,10,93,1300,2,14.4,1006.6,7,0,ENE,1
2015,4,119,313,17,112,1500,3,15.2,1007,7.5,0,ENE,0.4
2015,4,148,332,31,118,1700,10,16.7,1007,7.6,0,ESE,1
2015,4,178,358,44,115,1800,38,18.1,1007.3,8.1,0,NE,1.7
2015,4,172,342,43,115,1800,56,20.2,1007.2,8.8,0,E,1.1
2015,4,166,332,41,107,1600,85,20.8,1007,9.1,0,E,1.7
2015,4,151,310,36,98,1500,102,21.1,1006.6,8.7,0,ENE,2.2
2015,4,163,320,33,91,1500,115,21.2,1005.9,9.4,0,ESE,2.1
2015,4,158,322,30,86,1500,126,21,1005.6,10.2,0,E,1.9
2015,4,171,377,32,98,1900,107,21.1,1005.2,10,0,E,2.2
2015,4,178,381,40,99,2900,101,21,1005.2,9.6,0,ESE,2.1
2015,4,172,359,44,94,3500,103,20.5,1006,9.7,0,SW,0.3
2015,4,171,345,37,95,3400,85,19.4,1006.5,10.7,0,ESE,0.5
2015,4,101,140,9,59,1400,74,17.8,1007.7,7.2,0.3,ESE,0.6
2015,4,72,85,6,76,1200,48,18.1,1007.9,6.9,0,WNW,1.7
2015,4,96,143,6,98,1400,25,17.6,1008.3,9.5,0,WSW,2.1
2015,4,129,151,5,86,1400,31,16.4,1008.3,10.9,0,WSW,1.9
2015,4,120,126,5,83,1300,23,16.3,1008.4,10.2,0,W,2
2015,4,119,119,4,79,1300,21,15.6,1008.2,10.1,0,W,1.8
2015,4,114,363,3,75,1100,21,15.3,1008.7,10.3,0,W,2.2
2015,4,92,92,4,79,1000,15,14.9,1008.2,10.3,0,W,1
2015,4,76,76,2,72,1000,7,15.2,1008.2,8.2,0,N,1.4
2015,4,45,45,7,58,700,33,15.6,1008.8,6.8,0,NNE,1.6
2015,4,16,25,7,34,500,51,14.2,1009.5,6.8,0,NNE,1
2015,4,17,60,5,39,500,42,15.9,1010.3,1.2,0,NNE,2
2015,4,19,64,4,42,500,39,17,1010.9,-4.3,0,NE,2.6
2015,4,39,91,3,36,500,61,17.5,1011.6,-5.1,0,NNE,3.8
2015,4,55,112,2,14,300,96,18,1012.1,-9.1,0,NE,4
2015,4,41,102,2,14,300,105,18.6,1012,-12.5,0,NE,4.5
2015,4,36,90,2,13,400,112,19.4,1011.4,-10.8,0,NE,3.4
2015,4,35,85,2,13,400,118,19.9,1011,-11.5,0,NNW,2.5
2015,4,33,100,2,13,400,122,20.4,1010.4,-11.1,0,NE,2.8
2015,4,28,92,2,14,300,123,21.1,1009.6,-10.6,0,WSW,1.1
2015,4,32,95,2,18,400,118,21.3,1008.7,-10.4,0,E,2.4
2015,4,39,127,3,28,500,110,21.3,1008.8,-11.6,0,ESE,1.6
2015,4,101,288,17,66,1700,78,18.5,1009,5.3,0,WSW,4.3
2015,4,88,181,12,56,1300,70,16.3,1009.6,6.4,0,WSW,4.4
2015,4,77,168,10,51,1000,66,15.1,1010.9,6.6,0,WSW,3.7
2015,4,78,156,12,54,1000,52,14.4,1011.5,6.7,0,SW,3
2015,4,75,142,11,57,1000,41,13.6,1011.9,6.2,0,SW,2.4
2015,4,80,194,9,57,1000,37,12.7,1012.5,6.5,0,SSW,1.8
2015,4,76,122,6,49,900,29,11.4,1012.6,6.1,0,SSW,0.9
2015,4,71,110,4,63,900,10,9.4,1012.5,6.3,0,SW,0
2015,4,69,109,3,69,900,2,8.3,1012.3,5.9,0,W,0.7
2015,4,70,123,4,70,800,2,7.7,1012,5.8,0,SE,0.8
2015,4,77,141,4,69,900,2,7.2,1011.6,5.5,0,NE,1.2
2015,4,81,147,3,62,1000,2,6.5,1011.7,5.1,0,S,0.5
2015,4,84,132,2,58,1100,2,6.7,1012.1,5.6,0,E,1
2015,4,79,168,3,68,1300,2,9.6,1012.9,7.4,0,ESE,0.5
2015,4,86,97,7,83,1200,14,12.7,1013.3,5.8,0,WSW,1.8
2015,4,54,77,5,69,800,33,15.9,1013,4,0,NE,1.1
2015,4,49,73,4,69,800,36,18.7,1012.7,-0.7,0,E,0.9
2015,4,32,57,3,55,600,62,19.9,1011.9,-7.5,0,SE,1.6
2015,4,44,82,4,54,500,72,20.5,1010.7,-8.9,0,W,2.7
2015,4,29,44,3,26,300,107,21,1009.4,-8.5,0,SW,4
2015,4,27,54,3,19,400,124,21.7,1008.7,-8,0,SSW,3.5
2015,4,40,82,3,19,400,122,22.1,1007.7,-6.7,0,WSW,5
2015,4,42,90,4,20,400,125,21.8,1007,-5.2,0,SW,4.9
2015,4,55,108,5,26,500,128,21.1,1006.5,-2.1,0,SW,4.9
2015,4,56,127,7,29,600,136,20.2,1006.5,-2.8,0,SW,4.9
2015,4,77,161,21,40,700,122,19,1006.6,-0.4,0,SW,4.7
2015,4,106,223,30,51,1300,124,18.4,1007.4,6.6,0,WSW,6.1
2015,4,134,204,24,52,1600,106,17.8,1008.1,6.3,0,WSW,4.1
2015,4,90,155,19,46,1100,92,17.5,1007.8,5.4,0,WSW,4.7
2015,4,81,140,17,52,1000,73,17.2,1007.3,4.8,0,WSW,5.7
2015,4,71,121,18,51,700,66,16.5,1007.1,3.9,0,WSW,5.2
2015,4,56,104,17,45,600,68,16.3,1006.8,3.4,0,WSW,4.5
2015,4,51,107,16,45,600,66,15.5,1006.3,3,0,WSW,3.5
2015,4,48,107,14,53,600,53,14.3,1005.9,3.4,0,SW,1.5
2015,4,51,101,11,57,700,42,12.8,1005.7,3.7,0,W,1.4
2015,4,56,108,8,69,700,22,10.5,1005.1,4,0,W,0.7
2015,4,57,114,6,79,800,8,11,1005.4,4.7,0,SE,1.8
2015,4,71,140,10,80,900,10,12.6,1006,5.7,0,ESE,0.9
2015,4,76,153,17,88,1100,19,15.5,1006,5.1,0,WNW,1.3
2015,4,92,190,18,97,1300,26,18.4,1005.9,5.6,0,E,0.9
2015,4,101,200,19,108,1400,31,20.9,1005.5,4.9,0,ESE,1.6
2015,4,105,173,17,85,1100,71,22.8,1004.6,3.3,0,S,2
2015,4,85,138,14,58,800,106,24.7,1003.4,1.5,0,SSW,2.4
2015,4,56,70,8,27,500,117,26.5,1002.3,-0.6,0,SSW,2.5
2015,4,34,80,6,25,500,111,25.7,1002,-2.9,0,NW,2.2
2015,4,31,147,3,25,400,92,24.5,1002.8,-0.7,0,NE,3.9
2015,4,26,215,2,24,300,80,25.3,1002.5,-3.2,0,NNE,1.4
2015,4,45,368,2,14,200,112,25.3,1003.8,-5.1,0,NE,4.6
2015,4,25,210,2,17,200,100,24.2,1005.2,-8.2,0,NNW,3.4
2015,4,15,85,2,21,300,92,22.6,1007,-6.3,0,N,3.7
2015,4,15,77,2,22,300,83,21.1,1008.6,-5.7,0,NNE,1.6
2015,4,15,56,2,25,300,76,19.9,1010.3,-5.2,0,ENE,1.8
2015,4,14,30,2,27,300,71,15.7,1011.6,-3.3,0,ENE,0.6
2015,4,16,46,2,41,400,41,13.6,1012.6,-0.8,0,ESE,1.1
2015,4,21,46,2,62,500,17,12,1013.6,-0.2,0,S,0.3
2015,4,18,58,2,83,700,2,13.6,1013.8,0.9,0,SSE,1.5
2015,4,42,130,4,86,1000,10,13.3,1013.9,3.1,0,W,1.1
2015,4,53,91,4,63,1100,29,10.5,1014,3.1,0,WNW,0.1
2015,4,55,98,3,81,1200,5,9.1,1014.4,4.1,0,SE,1.5
2015,4,57,98,3,93,1300,2,8.5,1014.4,3.9,0,SW,0.2
2015,4,55,108,4,97,1200,2,8.2,1014.9,4.4,0,ESE,0.5
2015,4,60,155,7,103,1300,2,12.6,1015.2,5,0,ENE,1.4
2015,4,54,113,10,99,1100,10,15.8,1015.6,6,0,E,1.5
2015,4,39,102,7,88,800,33,18.4,1015.5,5.2,0,ENE,1.2
2015,4,31,96,6,57,600,69,21.4,1015.3,-3.2,0,SW,2.9
2015,4,27,85,6,24,500,109,23.1,1014.4,-2.5,0,SW,4.5
2015,4,24,79,5,20,400,119,23.9,1013.3,-3.5,0,SW,4.3
2015,4,26,77,5,17,400,130,24.8,1012.4,-1.9,0,SSW,3.3
2015,4,27,74,6,19,400,137,24.8,1011.4,-0.4,0,SSW,5.1
2015,4,31,121,6,20,500,144,25.2,1010.6,-0.1,0,SW,5
2015,4,36,120,6,21,500,154,25,1010.1,0.5,0,SW,5.2
2015,4,34,126,6,22,400,147,24.8,1009.6,-0.4,0,SW,4.7
2015,4,41,148,10,26,400,149,23.7,1009.2,0.1,0,SW,6.2
2015,4,38,122,12,32,500,135,22.8,1009.1,1.2,0,SW,5.7
2015,4,33,104,15,36,500,112,22.4,1009.7,1.4,0,SW,5.4
2015,4,39,115,14,43,500,92,21.9,1010,2,0,SW,5.3
2015,4,41,108,11,48,500,84,21.3,1009.8,2.5,0,WSW,3.8
2015,4,40,102,11,51,500,73,20.5,1009.3,3.2,0,SW,2.3
2015,4,44,110,14,52,500,65,19.8,1009.1,3.5,0,SSW,1.7
2015,4,49,118,14,54,600,55,18.4,1008.8,4.2,0,SW,1.5
2015,4,54,99,16,57,600,45,16.4,1008.4,5,0,SE,0.7
2015,4,72,130,16,68,600,29,13.9,1007.9,5.8,0,NE,0.5
2015,4,69,119,15,62,700,25,13,1007.5,5.9,0,ESE,0.5
2015,4,70,98,10,67,700,10,12.6,1007.7,6.4,0,E,1
2015,4,60,96,12,85,800,3,13.4,1008.8,5.5,0,NE,1.4
2015,4,59,160,14,97,900,3,14.2,1008.6,5.8,0,WNW,1.3
2015,4,73,162,18,95,1100,9,15.3,1010,6,0,NNE,1.9
2015,4,88,186,26,82,1200,27,18.6,1010.2,5.8,0,NE,2.3
2015,4,91,157,26,78,1900,44,19.7,1009.8,6.1,0,ENE,0.8
2015,4,84,136,23,86,1100,43,20.5,1009.9,4.9,0,ENE,1.2
2015,4,82,135,21,95,1200,47,21.4,1009.7,5.7,0,ENE,1.4
2015,4,93,143,20,107,1300,52,24.2,1009.2,4.5,0,SSE,1.7
2015,4,94,164,19,104,1200,78,26.6,1009.3,3.1,0,ENE,1.2
2015,4,73,117,13,72,900,109,27.2,1009,3,0,E,2
2015,4,54,103,8,53,600,121,28.5,1009.1,0.2,0,NE,2.3
2015,4,29,58,2,16,200,112,27.8,1010,-13.1,0,N,4.5
2015,4,16,76,2,18,200,101,26.8,1010.8,-13.8,0,N,4
2015,4,20,74,2,22,200,92,25.3,1012.1,-17.1,0,N,3.3
2015,4,19,51,2,28,300,84,23.8,1013.8,-16,0,N,2
2015,4,107,107,2,34,300,72,20.8,1015.7,-12,0,NE,1.3
2015,4,80,80,2,46,400,55,16.6,1017.2,-10.2,0,N,0.9
2015,4,54,70,2,59,400,35,16.3,1017.8,-7.4,0,E,1.4
2015,4,16,133,3,63,500,35,15.2,1018.7,3.3,0,SSE,1
2015,4,63,267,9,58,900,47,13,1018.8,5.4,0,N,0.5
2015,4,68,206,7,64,900,30,11.5,1018.8,6,0,WNW,0.6
2015,4,55,168,6,66,800,23,10.5,1018.7,5.3,0,WNW,0.1
2015,4,54,144,5,67,800,11,9.7,1018.9,5.1,0,W,0.5
2015,4,50,145,4,86,800,2,8.9,1019,4.9,0,SSW,0.4
2015,4,50,158,4,88,800,2,8.9,1019.2,4.7,0,W,0.2
2015,4,61,222,8,96,1100,3,13.2,1019.5,7,0,SE,0.8
2015,4,65,194,13,95,1000,19,18.2,1019.6,0.8,0,WSW,3
2015,4,48,197,11,49,700,73,19.6,1019.4,-1.5,0,WSW,3.8
2015,4,46,193,10,34,600,96,21.4,1018.8,-2.5,0,WSW,3.8
2015,4,45,171,8,25,500,112,22.7,1018,-2.9,0,SW,3.3
2015,4,32,136,7,21,500,122,23.9,1016.9,-1.9,0,SW,2.8
2015,4,33,124,6,19,500,135,24.9,1015.7,-2.7,0,SSW,2.9
2015,4,34,135,6,20,500,144,25.6,1014.6,-3,0,SW,3.5
2015,4,38,144,6,21,500,144,26,1013.5,-1,0,SW,4.1
2015,4,32,128,5,23,400,139,26,1012.7,-1,0,SW,4.4
2015,4,33,137,6,26,500,143,25.5,1012.1,-0.6,0,SW,4.3
2015,4,38,168,8,31,500,149,24.6,1011.8,0.8,0,WSW,4.6
2015,4,46,189,8,42,600,132,23.5,1011.9,1.7,0,WSW,4.4
2015,4,46,185,8,54,600,108,22.5,1012.3,1.5,0,SW,3.3
2015,4,51,181,9,54,700,106,21.5,1012.9,2.2,0,WSW,2.8
2015,4,50,173,10,51,700,99,20.8,1012.9,3,0,WSW,3.2
2015,4,50,162,8,69,700,62,19.6,1013,3.3,0,WSW,1.8
2015,4,51,150,7,82,800,36,16.6,1013.3,4,0,SW,0.1
2015,4,53,147,5,76,800,28,14.1,1013,4.9,0,WSW,0.5
2015,4,56,153,3,92,900,5,13.2,1012.8,5.6,0,SSE,0.5
2015,4,60,121,4,108,1000,2,11.9,1012.5,5.3,0,E,0.3
2015,4,66,147,6,119,1000,2,11.1,1012.6,5.6,0,ESE,0.5
2015,4,70,158,7,111,1000,2,10.2,1012.6,5.4,0,E,1.2
2015,4,68,152,6,103,900,2,10.3,1012.6,4.6,0,NW,0.6
2015,4,67,157,7,90,1000,13,15.2,1012.6,5.9,0,ENE,0
2015,4,73,154,14,116,1100,20,18.1,1012.9,3.2,0,ENE,1.8
2015,4,77,186,12,111,1000,41,21.4,1012.7,3.6,0,E,1
2015,4,146,184,11,102,900,69,23.4,1012.6,2.8,0,SSW,1.2
2015,4,221,221,12,131,1200,81,25.4,1011.7,2.1,0,SW,2.2
2015,4,NA,231,15,130,1100,113,27.4,1010.8,3.1,0,S,1.8
2015,4,NA,196,15,83,900,166,29.5,1009.7,2.7,0,SSW,2.5
2015,4,NA,133,8,54,700,171,30.8,1008.6,1.2,0,SSW,3
2015,4,NA,95,7,28,500,189,31.9,1007.3,1.1,0,SW,3
2015,4,39,108,8,25,500,188,31.2,1006.5,0.5,0,SW,3.6
2015,4,55,114,11,26,500,179,30.8,1006,0.2,0,SW,5.2
2015,4,122,160,19,30,700,183,29.9,1005.9,3,0,SW,5.3
2015,4,91,182,31,41,700,174,28.7,1006.1,4.2,0,SW,5.4
2015,4,85,220,34,56,900,157,27.6,1006.6,8,0,WSW,4.7
2015,4,97,236,34,56,1200,165,26.9,1006.9,9.7,0,WSW,5.6
2015,4,97,204,34,45,1500,166,26.1,1006.8,9.9,0,WSW,4.8
2015,4,91,192,30,42,1200,148,25.2,1006.8,10.3,0,WSW,5.4
2015,4,92,184,25,48,1100,122,24,1006.7,11.3,0,WSW,3.5
2015,4,91,173,23,50,1000,106,22.9,1006.4,11.9,0,WSW,2.6
2015,4,103,182,20,49,1000,92,20.9,1006.1,12.1,0,W,1.9
2015,4,103,170,16,47,900,81,20.4,1006.4,12.4,0,W,1.4
2015,4,106,161,9,58,900,39,16.9,1006.3,12.2,0,SE,0.2
2015,4,106,150,6,81,1100,6,15.4,1006.5,12.2,0,NE,1.4
2015,4,111,164,4,81,1300,2,14.7,1007.1,11.7,0,SW,0.1
2015,4,118,210,6,85,1400,4,17.7,1007.7,11,0,E,0.7
2015,4,137,222,21,87,1300,26,20.3,1008,11.8,0,E,0.8
2015,4,150,254,28,102,1400,38,22.7,1007.9,12,0,WSW,0.8
2015,4,154,252,28,102,1400,72,24.9,1007.7,13.4,0,SE,1.7
2015,4,156,253,30,90,1400,119,27,1007.1,12.2,0,SSW,1.9
2015,4,153,220,39,58,1300,182,28.3,1006.2,11.8,0,SSW,2.5
2015,4,130,204,32,39,1200,215,29,1005.3,12,0,SSW,3.3
2015,4,111,172,28,32,1100,227,30.1,1004.4,12.1,0,SSW,3.2
2015,4,100,137,24,34,1000,232,31,1003.1,8.7,0,SSW,3.1
2015,4,77,174,28,30,1100,226,30.5,1002.4,8.2,0,SW,4.6
2015,4,75,168,41,29,1100,224,30.1,1002,9.6,0,SW,4
2015,4,76,199,37,27,1100,226,29.1,1002.1,9.2,0,SW,4.2
2015,4,75,208,21,34,900,194,28.2,1002.5,11.3,0,SW,5.4
2015,4,64,199,14,36,700,166,27.2,1003.1,11.2,0,SW,3.7
2015,4,49,193,10,32,600,139,26,1003.6,9.3,0,SW,4.4
2015,4,44,154,14,32,600,122,24.9,1003.8,9.6,0,SW,4.5
2015,4,45,132,16,37,600,106,24.1,1003.3,9.7,0,SSW,3.1
2015,4,45,111,10,38,600,100,23,1003.2,10.4,0,SSW,2.9
2015,4,50,118,7,52,700,79,22,1002.5,11.7,0,SSW,2
2015,4,58,120,6,49,700,69,21.3,1002.3,11.9,0,SSW,2.1
2015,4,60,116,6,56,800,60,20.8,1002.4,12.2,0,SW,1.5
2015,4,71,106,6,43,800,73,20.3,1002,12.3,0,S,1.5
2015,4,73,103,5,45,800,60,18.5,1002.1,11.8,0,E,1.3
2015,4,80,101,4,48,900,54,17.2,1002.2,11.9,0,ESE,1.5
2015,4,85,133,7,63,1200,45,18.8,1002.5,12.3,0,E,1
2015,4,100,138,14,72,1200,52,20.6,1002.5,12,0,E,1.7
2015,4,97,167,18,83,1200,59,22,1002.8,12,0,SE,0.8
2015,4,101,175,17,92,1300,66,22.9,1002.6,12.5,0,SE,1.7
2015,4,110,190,20,70,1400,106,25.1,1001.8,13.9,0,SSE,1.8
2015,4,111,179,24,53,1200,145,26,1000.9,14.1,0,SSE,1.6
2015,4,107,168,25,36,1100,184,26.5,1000,13.6,0,SSE,2.4
2015,4,112,160,23,31,1100,207,26.5,999.2,13.6,0,E,2.4
2015,4,113,159,24,34,1200,217,26.7,998,13.8,0,SSW,2.6
2015,4,101,152,24,38,1300,211,27.5,996.7,12.7,0,SW,4.4
2015,4,91,161,20,42,1400,206,27,998.3,12.6,0,W,4.2
2015,4,76,162,9,35,900,154,21.5,999.5,16.5,3.5,WSW,2.9
2015,4,29,43,2,50,900,71,21.5,998.6,15.6,0.2,NNE,1.6
2015,4,37,37,2,90,1200,27,20.3,999.5,15.9,0,NE,1.2
2015,4,57,82,2,82,1100,58,19.5,1000.6,13.7,0,NNE,1.2
2015,4,64,64,2,64,900,72,18,1001.3,13.5,0,E,1.4
2015,4,44,44,2,54,800,75,17.3,1001.5,13.6,0,E,1
2015,4,48,58,2,56,800,69,17,1002,12.5,0,ENE,1.8
2015,4,50,50,2,37,700,90,17.3,1002.3,11.3,0,E,3.5
2015,4,30,30,3,32,800,92,17,1002.1,11.5,0,ENE,1.9
2015,4,24,30,3,34,700,85,17.1,1002.5,11.4,0,NE,1.3
2015,4,34,44,5,34,1000,71,17,1003.1,11.3,0,E,1.6
2015,4,35,37,7,34,900,70,16.7,1003.8,11.4,0,ENE,1.5
2015,4,31,49,5,38,700,63,17.2,1004.7,11.7,0,NNE,2
2015,4,36,62,5,48,700,54,17.5,1005.9,12.2,0,NNE,1.4
2015,4,41,62,8,46,900,61,18.8,1006.6,12.1,0,E,1.1
2015,4,49,57,13,41,1000,84,19.8,1007.4,11.3,0,NNE,1.9
2015,4,57,57,14,35,900,101,21.6,1008.1,11.3,0,NNW,1.6
2015,4,43,69,12,39,800,101,22.1,1008.3,10.9,0,E,2.2
2015,4,43,65,10,36,700,108,21.1,1008.4,11.7,0,N,2.5
2015,4,42,63,9,36,700,110,22.9,1008.3,10.7,0,NNW,1.7
2015,4,43,81,9,34,700,117,23.4,1008,10.4,0,W,1.3
2015,4,50,78,9,30,600,136,24.2,1007.5,10.8,0,NE,1.3
2015,4,45,70,8,27,600,148,24.5,1006.8,10.7,0,ENE,1.7
2015,4,51,71,7,28,600,151,24.6,1006.8,10.1,0,NNE,1.3
2015,4,47,76,6,33,600,148,24.2,1006.8,9.7,0,E,0.6
2015,4,38,300,5,36,700,137,23,1007.6,10.1,0,SE,0.6
2015,4,45,111,4,42,900,112,21.4,1008.3,10.5,0,SE,1
2015,4,61,119,5,59,1300,87,21.2,1009,10.7,0,S,1.1
2015,4,75,116,6,94,1600,43,20.4,1009.4,12.4,0,SE,1.8
2015,4,94,144,12,90,1800,44,19.6,1010,12.6,0,SSE,1.4
2015,4,100,111,14,57,1900,51,18.5,1010.6,12.5,0,S,1.2
2015,4,109,109,13,56,2100,39,17.7,1010.6,12.2,0,SE,1.1
